326,4693247.457,7511854.858,625.698,perdhese
327,4693267.712,7511867.592,626.194,perdhese
328,4693267.706,7511867.587,626.194,perdhese
329,4693271.622,7511864.777,626.191,perdhese
330,4693289.398,7511827.561,626.185,perdhese
331,4693288.332,7511826.442,626.2,perdhese
332,4693270.517,7511816.003,626.195,perdhese
333,4693311.554,7511839.997,626.225,perdhese
334,4693289.589,7511827.206,626.234,perdhese
335,4693286.443,7511833.733,626.236,perdhese
336,4693269.757,7511868.574,626.24,perdhese
337,4693278.316,7511872.695,626.228,perdhese
338,4693281.03,7511867.036,626.232,perdhese
339,4693293.847,7511873.157,626.237,perdhese
340,4693297.274,7511869.757,626.228,perdhese
341,4693297.275,7511869.738,626.229,perdhese
